loja,sku,titulo,fabricante,categoria,disponibilidade,preco,url,fabricante_original,peso_g,unidade_peso_extraida,unidades,categoria_quantidade,faixa_peso,preco_por_100g,preco_por_500g,preco_por_unidade
Mambo,282174,"Cápsula de Café Iperespresso Intenso Illy 120,6g com 18 Unidades",Illy,Mercearia,Disponivel,59.98,https://www.mambo.com.br/capsula-de-cafe-iperespresso-intenso-illy-120-6g-18-unidades/p,Illy,120.6,g,18.0,peso,101g_250g,49.73,248.67,3.33
Mambo,282175,"Cápsula de Café Iperespresso Clássico Illy 120,6g com 18 Unidades",Illy,Mercearia,Disponivel,59.98,https://www.mambo.com.br/capsula-de-cafe-iperespresso-classico-illy-120-6g-18-unidades/p,Illy,120.6,g,18.0,peso,101g_250g,49.73,248.67,3.33
Mambo,282176,"Cápsula de Café Iperespresso Descafeinado Illy 120,6g com 18 Unidades",Illy,Mercearia,Disponivel,59.98,https://www.mambo.com.br/cafe-em-capsulas-iperespresso-descafeinado-illy-1206g-com-18-unidades/p,Illy,120.6,g,18.0,peso,101g_250g,49.73,248.67,3.33
Mambo,282185,Café Torrado e Moído Etiópia Illy Lata 125g,Illy,Mercearia,Disponivel,19.98,https://www.mambo.com.br/cafe-torrado-e-moido-etiopia-illy-lata-125g/p,Illy,125.0,g,,peso,101g_250g,15.98,79.92,
Mambo,282210,Cápsula de Café com Leite Italle 75g com 10 Unidades,Italle,Mercearia,Disponivel,15.99,https://www.mambo.com.br/capsula-de-cafe-com-leite-italle-75g-com-10-unidades/p,Italle,75.0,g,10.0,peso,ate_100g,21.32,106.6,1.6
Mambo,282474,Cápsula de Café Gourmet Napoli Italle 50g com 10 Unidades,Italle,Mercearia,Disponivel,13.99,https://www.mambo.com.br/capsula-de-cafe-gourmet-napoli-italle-50g-com-10-unidades/p,Italle,50.0,g,10.0,peso,ate_100g,27.98,139.9,1.4
Mambo,282528,Café Gourmet em Cápsulas Torra Italiana Santa Monica 52g com 10 Unidades,Santa Mônica,Mercearia,Disponivel,31.98,https://www.mambo.com.br/cafe-gourmet-em-capsulas-torra-italiana-santa-monica-52g-com-10-unidades/p,Santa Monica,52.0,g,10.0,peso,ate_100g,61.5,307.5,3.2
Mambo,283185,Café em Grãos Gourmet Torra Italiana Santa Monica 1kg,Santa Mônica,Mercearia,Disponivel,159.98,https://www.mambo.com.br/cafe-gourmet-em-graos-torra-italiana-santa-monica-1kg/p,Santa Monica,1000.0,kg,,peso,501g_1kg,16.0,79.99,
Mambo,283653,Café Solúvel Ultimo L'or 84g,L'OR,Mercearia,Disponivel,28.98,https://www.mambo.com.br/cafe-soluvel-ultimo-lor-84g/p,Lor,84.0,g,,peso,ate_100g,34.5,172.5,
Mambo,283655,Cápsula de Café Passione Rossa L'or 52g com 10 Unidades,L'OR,Mercearia,Disponivel,30.49,https://www.mambo.com.br/capsula-de-cafe-passione-rossa-lor-52g-com-10-unidades-/p,Lor,52.0,g,10.0,peso,ate_100g,58.63,293.17,3.05
Mambo,283661,Cápsula de Café Espresso Brasil L'or 52g com 10 Unidades,L'OR,Mercearia,Disponivel,30.98,https://www.mambo.com.br/capsula-de-cafe-espresso-brasil-lor-52g-com-10-unidades/p,Lor,52.0,g,10.0,peso,ate_100g,59.58,297.88,3.1
Mambo,283855,Cápsula de Café Colômbia Compagnia Dell' Arabica Caffè Corsini 52g com 10 Unidades,Caffè Corsini,Mercearia,Disponivel,38.49,https://www.mambo.com.br/capsula-de-cafe-colombia-compagnia-dellarabica-caffe-corsini-52g-com-10-unidades/p,Caffè Corsini,52.0,g,10.0,peso,ate_100g,74.02,370.1,3.85
Mambo,283856,Cápsula de Café Costa Rica Compagnia Dell' Arabica Caffè Corsini 52g com 10 Unidades,Caffè Corsini,Mercearia,Disponivel,38.49,https://www.mambo.com.br/capsula-de-cafe-costa-rica-compagnia-dellarabica-caffe-corsini-52g-com-10-unidades/p,Caffè Corsini,52.0,g,10.0,peso,ate_100g,74.02,370.1,3.85
Mambo,283857,Cápsula de Café Índia Compagnia Dell' Arabica Caffè Corsini 52g com 10 Unidades,Caffè Corsini,Mercearia,Disponivel,38.49,https://www.mambo.com.br/capsula-de-cafe-india-compagnia-dellarabica-caffe-corsini-52g-com-10-unidades/p,Caffè Corsini,52.0,g,10.0,peso,ate_100g,74.02,370.1,3.85
Mambo,283858,Cápsula de Café Kenya Compagnia Dell' Arabica Caffè Corsini 52g com 10 Unidades,Caffè Corsini,Mercearia,Disponivel,38.49,https://www.mambo.com.br/capsula-de-cafe-kenya-compagnia-dellarabica-caffe-corsini-52g-com-10-unidades/p,Caffè Corsini,52.0,g,10.0,peso,ate_100g,74.02,370.1,3.85
Mambo,283923,Cápsula de Café Clássico Baggio 70g com 10 Unidades,Baggio,Mercearia,Disponivel,33.98,https://www.mambo.com.br/capsula-de-cafe-classico-baggio-70g-com-10-unidades/p,Baggio,70.0,g,10.0,peso,ate_100g,48.54,242.71,3.4
Mambo,283924,Cápsula de Café Aromas Caramelo Baggio 70g com 10 Unidades,Baggio,Mercearia,Disponivel,33.98,https://www.mambo.com.br/capsula-de-cafe-aromas-caramelo-baggio-70g-com-10-unidades/p,Baggio,70.0,g,10.0,peso,ate_100g,48.54,242.71,3.4
Mambo,283925,Cápsula de Café Aromas Chocolate Trufado Baggio 70g com 10 Unidades,Baggio,Mercearia,Disponivel,33.98,https://www.mambo.com.br/capsula-de-cafe-aromas-chocolate-trufado-baggio-70g-com-10-unidades/p,Baggio,70.0,g,10.0,peso,ate_100g,48.54,242.71,3.4
Mambo,283926,Cápsula de Café Aromas Chocolate com Avelã Baggio 70g com 10 Unidades,Baggio,Mercearia,Disponivel,33.98,https://www.mambo.com.br/capsula-de-cafe-aromas-chocolate-com-avela-baggio-70g-com-10-unidades/p,Baggio,70.0,g,10.0,peso,ate_100g,48.54,242.71,3.4
Mambo,284199,Cápsula de Café Lungo Chapada Diamantina Dolce Gusto & Nescafé 60g com 10 Unidades,Nescafé,Mercearia,Disponivel,17.9,https://www.mambo.com.br/capsula-de-cafe-lungo-chapada-diamantina-dolce-gusto-e-nescafe-60g-com-10-unidades/p,Nescafé,60.0,g,10.0,peso,ate_100g,29.83,149.17,1.79
Mambo,284228,Cápsula de Café Espresso Avelã L'or 52g com 10 Unidades,L'OR,Mercearia,Disponivel,30.98,https://www.mambo.com.br/capsula-de-cafe-espresso-avela-lor-52g-com-10-unidades/p,Lor,52.0,g,10.0,peso,ate_100g,59.58,297.88,3.1
Mambo,284235,Cápsula de Café Notas Trufadas Gold Dolce Gusto & Nescafé 60g com 10 Unidades,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-cafe-notas-trufadas-gold-dolce-gusto-e-nescafe-60g-com-10-unidades/p,Nescafé,60.0,g,10.0,peso,ate_100g,36.5,182.5,2.19
Mambo,284236,Cápsula de Café Espresso Serras do Alto Paranaíba Dolce Gusto & Nescafé 60g com 10 Unidades,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-cafe-espresso-serras-do-alto-paranaiba-dolce-gusto-e-nescafe-60g-com-10-unidades/p,Nescafé,60.0,g,10.0,peso,ate_100g,36.5,182.5,2.19
Mambo,284240,Cápsula de Café Mochaccino Lajotinha Kopenhagen & Dolce Gusto 170g com 10 Unidades Cápsula de Café Mochaccino Lajotinha Dolce Gusto & Nescafé 170g com 10 Unidades,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-cafe-mochaccino-lajotinha-dolce-gusto-e-nescafe-170g-com-10-unidades/p,Nescafé,170.0,g,10.0,peso,101g_250g,12.88,64.41,2.19
Mambo,284241,"Cápsula de Achocolatado Língua de Gato Kopenhagen Nescafé & Dolce Gusto 162,5g com 10 Unidades Cápsula de Achocolatado Língua de Gato Nescafé 162,5g com 10 Unidades",Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-achocolatado-lingua-de-gato-dolce-gusto-e-nescafe-1625g-com-10-unidades/p,Nescafé,162.5,g,10.0,peso,101g_250g,13.48,67.38,2.19
Mambo,284270,Cápsula de Café Torra Média Gold Dolce Gusto & Nescafé 80g com 10 Unidades,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-cafe-torra-media-gold-dolce-gusto-e-nescafe-80g-com-10-unidades/p,Nescafé,80.0,g,10.0,peso,ate_100g,27.38,136.88,2.19
Mambo,284315,Café Torrado e Moído Maestro Torra Média Bravo Café 250g,Bravo Café,Mercearia,Disponivel,22.99,https://www.mambo.com.br/cafe-torrado-e-moido-maestro-torra-media-bravo-cafe-250g/p,Bravo Café,250.0,g,,peso,101g_250g,9.2,45.98,
Mambo,284342,Café em Grãos Gourmet Forza Espresso L'or 500g,L'OR,Mercearia,Disponivel,88.49,https://www.mambo.com.br/cafe-em-graos-gourmet-forza-espresso-lor-500g/p,Lor,500.0,g,,peso,251g_500g,17.7,88.49,
Mambo,284345,Café Torrado e Moído Intenso Torra Média Coffee++ 250g,Coffee ++,Mercearia,Disponivel,43.49,https://www.mambo.com.br/cafe-torrado-e-moido-intenso-torra-media-coffee-250g/p,Coffee ++,250.0,g,,peso,101g_250g,17.4,86.98,
Mambo,284346,Cápsula de Achocolatado Alpino Intense Dolce Gusto & Nescafé 180g com 10 Cápsulas,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-achocolatado-alpino-intense-dolce-gusto-e-nescafe-180g-com-10-capsulas/p,Nescafé,180.0,g,10.0,peso,101g_250g,12.17,60.83,2.19
Mambo,284550,Café Torrado e Moído Torra Média Clara Varietais Catucaí Orfeu 250g,Orfeu,Mercearia,Disponivel,48.98,https://www.mambo.com.br/cafe-torrado-e-moido-torra-media-clara-varietais-catucai-orfeu-250g/p,Orfeu,250.0,g,,peso,101g_250g,19.59,97.96,
Mambo,284551,Cápsula de Café Forte Orfeu 50g com 10 Unidades,Orfeu,Mercearia,Disponivel,26.99,https://www.mambo.com.br/capsula-de-cafe-forte-orfeu-50g-com-10-unidades/p,Orfeu,50.0,g,10.0,peso,ate_100g,53.98,269.9,2.7
Mambo,284552,Café em Grãos Torra Média Clara Varietais Catucaí Orfeu 250g,Orfeu,Mercearia,Disponivel,48.98,https://www.mambo.com.br/cafe-em-graos-torra-media-clara-varietais-catucai-orfeu-250g/p,Orfeu,250.0,g,,peso,101g_250g,19.59,97.96,
Mambo,284554,Cápsula de Café Catucaí Varietais Orfeu 50g com 10 Unidades,Orfeu,Mercearia,Disponivel,26.99,https://www.mambo.com.br/capsula-de-cafe-catucai-varietais-orfeu-50g-com-10-unidades/p,Orfeu,50.0,g,10.0,peso,ate_100g,53.98,269.9,2.7
Mambo,284572,Café Torrado e Moído Premium Estrada Real 3 Corações 500g,3 Corações,Mercearia,Disponivel,33.99,https://www.mambo.com.br/cafe-torrado-e-moido-premium-estrada-real-3-coracoes-500g/p,3 Corações,500.0,g,,peso,251g_500g,6.8,33.99,
Mambo,284579,Café Torrado e Moído Regiões Brasileiras Terras Capixabas Melitta 250g,Melitta,Mercearia,Disponivel,24.99,https://www.mambo.com.br/cafe-torrado-e-moido-regioes-brasileiras-terras-capixabas-melitta-250g/p,Melitta,250.0,g,,peso,101g_250g,10.0,49.98,
Mambo,284585,Cápsula de Café Cappuccino Paçoca Três Corações 110g com 10 Unidades,3 Corações,Mercearia,Disponivel,17.98,https://www.mambo.com.br/capsula-de-cafe-cappuccino-pacoca-tres-coracoes-110g-com-10-unidades/p,3 Corações,110.0,g,10.0,peso,101g_250g,16.35,81.73,1.8
Mambo,284608,Cápsula de Café Amaro União 52g com 10 Unidades,União,Mercearia,Disponivel,16.99,https://www.mambo.com.br/capsula-de-cafe-amaro-uniao-52g-com-10-unidades/p,União,52.0,g,10.0,peso,ate_100g,32.67,163.37,1.7
Mambo,284609,Cápsula de Café Ristretto União 52g com 10 Unidades,União,Mercearia,Disponivel,16.99,https://www.mambo.com.br/capsula-de-cafe-ristretto-uniao-52g-com-10-unidades/p,União,52.0,g,10.0,peso,ate_100g,32.67,163.37,1.7
Mambo,284610,Cápsula de Café Classico União 52g com 10 Unidades,União,Mercearia,Disponivel,16.99,https://www.mambo.com.br/capsula-de-cafe-classico-uniao-52g-com-10-unidades/p,União,52.0,g,10.0,peso,ate_100g,32.67,163.37,1.7
Mambo,284611,Cápsula de Café Velluto União 52g com 10 Unidades,União,Mercearia,Disponivel,16.99,https://www.mambo.com.br/capsula-de-cafe-velluto-uniao-52g-com-10-unidades/p,União,52.0,g,10.0,peso,ate_100g,32.67,163.37,1.7
Mambo,284612,Cápsula de Café Ristretto Descafeinado União 52g com 10 Unidades,União,Mercearia,Disponivel,16.99,https://www.mambo.com.br/capsula-de-cafe-ristretto-descafeinado-uniao-52g-com-10-unidades/p,União,52.0,g,10.0,peso,ate_100g,32.67,163.37,1.7
Mambo,284621,Café Torrado e Moído Tradicional Café Brasileiro 500g,Café Brasileiro,Mercearia,Disponivel,28.99,https://www.mambo.com.br/cafe-torrado-e-moido-tradicional-cafe-brasileiro-500g/p,Café Brasileiro,500.0,g,,peso,251g_500g,5.8,28.99,
Mambo,284622,Café Torrado e Moído Extra Forte Café Brasileiro 500g,Café Brasileiro,Mercearia,Disponivel,28.99,https://www.mambo.com.br/cafe-torrado-e-moido-extra-forte-cafe-brasileiro-500g/p,Café Brasileiro,500.0,g,,peso,251g_500g,5.8,28.99,
Mambo,284631,Café Torrado e Moído Gourmet Ã Vácuo Café Toledo 250g,Café Toledo,Mercearia,Disponivel,36.99,https://www.mambo.com.br/cafe-torrado-e-moido-gourmet-a-vacuo-cafe-toledo-250g/p,Café Toledo,250.0,g,,peso,101g_250g,14.8,73.98,
Mambo,284752,Cápsula de Cappuccino com Cacau Kopenhagen & Nescafé 135g com 10 Unidades,Nescafé,Mercearia,Disponivel,29.49,https://www.mambo.com.br/capsula-de-cappuccino-com-cacau-kopenhagen-e-nescafe-135g-com-10-unidades/p,Nescafé,135.0,g,10.0,peso,101g_250g,21.84,109.22,2.95
Mambo,284762,Cápsula de Café Espresso Kopenhagen & Nescafé 60g com 10 Unidades,Nescafé,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-cafe-espresso-kopenhagen-e-nescafe-60g-com-10-unidades/p,Nescafé,60.0,g,10.0,peso,ate_100g,36.5,182.5,2.19
Mambo,284826,Café em Grãos Intenso Especial Super Crema Coffee++ 250g,Coffee ++,Mercearia,Disponivel,29.9,https://www.mambo.com.br/cafe-em-graos-intenso-especial-super-crema-coffee-250g/p,Coffee ++,250.0,g,,peso,101g_250g,11.96,59.8,
Mambo,284827,Café em Grãos Especial Solos Vulcânicos Coffee++ 250g,Coffee ++,Mercearia,Disponivel,29.9,https://www.mambo.com.br/cafe-em-graos-especial-solos-vulcanicos-coffee-250g/p,Coffee ++,250.0,g,,peso,101g_250g,11.96,59.8,
Mambo,284828,Café Torrado e Moído Especial Solos Vulcânicos Coffee++ 250g,Coffee ++,Mercearia,Disponivel,43.49,https://www.mambo.com.br/cafe-torrado-e-moido-especial-solos-vulcanicos-coffee-250g/p,Coffee ++,250.0,g,,peso,101g_250g,17.4,86.98,
Mambo,284886,"Cappuccino Solúvel Pistache e Chocolate L'or 19,5g",L'OR,Mercearia,Disponivel,3.59,https://www.mambo.com.br/cappuccino-soluvel-pistache-e-chocolate-lor-195g/p,Lor,19.5,g,,peso,ate_100g,18.41,92.05,
Mambo,284974,Café Torrado e Moído Chapada Diamantina Origens do Brasil Nescafé 250g,Nescafé,Mercearia,Disponivel,41.49,https://www.mambo.com.br/cafe-torrado-e-moido-chapada-diamantina-origens-do-brasil-nescafe-250g/p,Nescafé,250.0,g,,peso,101g_250g,16.6,82.98,
Mambo,284977,"Cápsula de Café Espresso Colombia Nescafé 79,2g com 18 Unidades",Nescafé,Mercearia,Disponivel,45.98,https://www.mambo.com.br/capsula-de-cafe-espresso-colombia-nescafe-792g-com-18-unidades/p,Nescafé,79.2,g,18.0,peso,ate_100g,58.06,290.28,2.55
Mambo,284978,"Cápsula de Café Espresso Índia Nescafé 79,2g com 18 Unidades",Nescafé,Mercearia,Disponivel,45.98,https://www.mambo.com.br/capsula-de-cafe-espresso-india-nescafe-792g-com-18-unidades/p,Nescafé,79.2,g,18.0,peso,ate_100g,58.06,290.28,2.55
Mambo,284979,"Cápsula de Café Lungo Brasil Nescafé 79,2g com 18 Unidades",Nescafé,Mercearia,Disponivel,45.98,https://www.mambo.com.br/capsula-de-cafe-lungo-brasil-nescafe-792g-com-18-unidades/p,Nescafé,79.2,g,18.0,peso,ate_100g,58.06,290.28,2.55
Mambo,284980,"Cápsula de Café Ristretto Áfricas Nescafé 79,2g com 18 Unidades",Nescafé,Mercearia,Disponivel,45.98,https://www.mambo.com.br/capsula-de-cafe-ristretto-africas-nescafe-792g-com-18-unidades/p,Nescafé,79.2,g,18.0,peso,ate_100g,58.06,290.28,2.55
Mambo,284996,Cápsula de Achocolatado Chococino Classic Nestlé & Dolce Gusto 155g com 10 Unidades,Bauducco,Mercearia,Disponivel,21.9,https://www.mambo.com.br/capsula-de-achocolatado-chococino-classic-nestle-dolce-gusto-155g-com-10-unidades/p,Bauducco,155.0,g,10.0,peso,101g_250g,14.13,70.65,2.19
Mambo,285030,Cápsula de Café Cafeteria Brasil Pilão 52g com 10 Unidades,Pilão,Mercearia,Disponivel,25.49,https://www.mambo.com.br/capsula-de-cafe-cafeteria-brasil-pilao-52g-com-10-unidades/p,Pilão,52.0,g,10.0,peso,ate_100g,49.02,245.1,2.55
Mambo,285034,Cápsula de Café Cafeteria Colômbia Pilão 52g com 10 Unidades,Pilão,Mercearia,Disponivel,25.49,https://www.mambo.com.br/capsula-de-cafe-cafeteria-colombia-pilao-52g-com-10-unidades/p,Pilão,52.0,g,10.0,peso,ate_100g,49.02,245.1,2.55
Mambo,285035,Cápsula de Café Expresso Clássico Cafeteria Especialidades Pilão 52g com 10 Unidades,Pilão,Mercearia,Disponivel,25.49,https://www.mambo.com.br/capsula-de-cafe-expresso-classico-cafeteria-especialidades-pilao-52g-com-10-unidades/p,Pilão,52.0,g,10.0,peso,ate_100g,49.02,245.1,2.55
Mambo,285036,Cápsula de Café Expresso Intenso Cafeteria Especialidades Pilão 52g com 10 Unidades,Pilão,Mercearia,Disponivel,25.49,https://www.mambo.com.br/capsula-de-cafe-expresso-intenso-cafeteria-especialidades-pilao-52g-com-10-unidades/p,Pilão,52.0,g,10.0,peso,ate_100g,49.02,245.1,2.55
Mambo,285075,Cápsula de Café Espresso Ristretto L'or 104g com 20 Unidades,L'OR,Mercearia,Disponivel,52.49,https://www.mambo.com.br/capsula-de-cafe-espresso-ristretto-lor-104g-com-20-unidades/p,Lor,104.0,g,20.0,peso,101g_250g,50.47,252.36,2.62
Mambo,285093,"Cappuccino Solúvel Baunilha L'or Sachê 20,3g",L'OR,Mercearia,Disponivel,3.59,https://www.mambo.com.br/cappuccino-soluvel-baunilha-lor-sache-203g/p,Lor,20.3,g,,peso,ate_100g,17.68,88.42,
Mambo,285094,"Cappuccino Solúvel Caramelo L'or Sachê 20,3g",L'OR,Mercearia,Disponivel,3.59,https://www.mambo.com.br/cappuccino-soluvel-caramelo-lor-sache-203g/p,Lor,20.3,g,,peso,ate_100g,17.68,88.42,
Mambo,285294,"Cappuccino Solúvel Chocolate L'or Sachê 19,6g",L'OR,Mercearia,Disponivel,3.59,https://www.mambo.com.br/cappuccino-soluvel-chocolate-lor-sache-196g/p,Lor,19.6,g,,peso,ate_100g,18.32,91.58,
Mambo,285526,Café Solúvel Intenso 9 Nescafé Gold Vidro 100g,Gold,Mercearia,Disponivel,46.98,https://www.mambo.com.br/cafe-soluvel-intenso-9-nescafe-gold-vidro-100g/p,Gold,100.0,g,,peso,ate_100g,46.98,234.9,
Mambo,285527,Café Solúvel Torra Média Intensidade 5 Nescafé Gold 40g,Gold,Mercearia,Disponivel,14.49,https://www.mambo.com.br/cafe-soluvel-torra-media-intensidade-5-nescafe-gold-40g/p,Gold,40.0,g,,peso,ate_100g,36.22,181.12,
Mambo,285528,Café Solúvel Torra Média Intensidade 7 Nescafé Gold 40g,Gold,Mercearia,Disponivel,14.49,https://www.mambo.com.br/cafe-soluvel-torra-media-intensidade-7-nescafe-gold-40g/p,Gold,40.0,g,,peso,ate_100g,36.22,181.12,
Mambo,285531,"Cápsula de Café Iperespresso Lungo Illy 111,6g com 18 Unidades",Illy,Mercearia,Disponivel,59.98,https://www.mambo.com.br/capsula-de-cafe-iperespresso-lungo-illy-1116g-com-18-unidades/p,Illy,111.6,g,18.0,peso,101g_250g,53.75,268.73,3.33
Mambo,285669,Cápsula de Café Lungo Classico Illy 57g com 10 Unidades,Illy,Mercearia,Disponivel,24.99,https://www.mambo.com.br/capsula-de-cafe-lungo-classico-illy-57g-com-10-unidades/p,Illy,57.0,g,10.0,peso,ate_100g,43.84,219.21,2.5
Mambo,285678,Café em Grãos Espresso Premium Bravo Café 500g,Bravo Café,Mercearia,Disponivel,41.79,https://www.mambo.com.br/cafe-em-graos-espresso-premium-bravo-cafe-500g/p,Bravo Café,500.0,g,,peso,251g_500g,8.36,41.79,
Mambo,286069,Café Torrado e Moído Gourmet Torra da Rainha Bridgerton Melitta 250g,Melitta,Mercearia,Disponivel,24.99,https://www.mambo.com.br/cafe-torrado-e-moido-gourmet-torra-da-rainha-bridgerton-melitta-250g/p,Melitta,250.0,g,,peso,101g_250g,10.0,49.98,
Mambo,286095,Café Torrado e Moído Gourmet Espírito Santo 3 Corações 250g,3 Corações,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-gourmet-espirito-santo-3-coracoes-250g/p,3 Corações,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,286095,Café Torrado e Moído Gourmet Espírito Santo 3 Corações 250g,3 Corações,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-gourmet-espirito-santo-3-coracoes-250g/p,3 Corações,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,286149,Cápsula de Café Compatível Nespresso Descafeinado Illy Caixa 57g com 10 Unidades,Illy,Mercearia,Disponivel,66.49,https://www.mambo.com.br/capsula-de-cafe-compativel-nespresso-descafeinado-illy-caixa-57g-com-10-unidades/p,Illy,57.0,g,10.0,peso,ate_100g,116.65,583.25,6.65
Mambo,286152,Café Solúvel Nescafé Ice 40g,Nescafé,Mercearia,Disponivel,12.49,https://www.mambo.com.br/cafe-soluvel-nescafe-ice-40g/p,Nescafé,40.0,g,,peso,ate_100g,31.22,156.12,
Mambo,286155,Café Torrado e Moído Evolutto Premium 500g,Evolutto,Mercearia,Disponivel,36.98,https://www.mambo.com.br/cafe-torrado-e-moido-evolutto-premium-500g/p,Evolutto,500.0,g,,peso,251g_500g,7.4,36.98,
Mambo,286160,Café Torrado e Moído Aroma de Baunilha Baggio 250g,Baggio,Mercearia,Disponivel,46.49,https://www.mambo.com.br/cafe-torrado-e-moido-aroma-de-baunilha-baggio-250g/p,Baggio,250.0,g,,peso,101g_250g,18.6,92.98,
Mambo,286165,Café Torrado e Moído Mantiqueira de Minas Café Brasileiro Gourmet 250g,Café Brasileiro,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-mantiqueira-de-minas-cafe-brasileiro-gourmet-250g/p,Café Brasileiro,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,286166,Café Torrado e Moído Mogiana Paulista Café Brasileiro Gourmet 250g,Café Brasileiro,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-mogiana-paulista-cafe-brasileiro-gourmet-250g/p,Café Brasileiro,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,286167,Café Torrado e Moído Caparaó Café Brasileiro Gourmet 250g,Café Brasileiro,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-caparao-cafe-brasileiro-gourmet-250g/p,Café Brasileiro,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,286198,Café Cremoso Nescafé Lata 150g,Nescafé,Mercearia,Disponivel,27.98,https://www.mambo.com.br/cafe-cremoso-nescafe-lata-150g/p,Nescafé,150.0,g,,peso,101g_250g,18.65,93.27,
St Marche,20026827,Cápsulas de Café Illy Descafeinado 18 Unidades,Illy,Café,Disponivel,71.29,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-illy-descafeinado-18-unidades?store_id=66677604431,Illy,,,18.0,unidades,sem_peso,,,3.96
St Marche,20060012,Café L'or Torrado e Moído Equilibrado Torras Gourmet Sachê 250g,L'OR,Café,Disponivel,30.49,https://marche.com.br/collections/mercearia/products/cafe-lor-eliquilibrado-torrado-moido-250g?store_id=66677604431,Lor,250.0,g,,peso,101g_250g,12.2,60.98,
St Marche,20055865,Cápsula de Café ORFEU Intenso Dolce Gusto 90g,Orfeu,Café,Disponivel,32.49,https://marche.com.br/collections/mercearia/products/capsula-de-cafe-orfeu-intenso-dolce-gusto-90g?store_id=66677604431,Orfeu,90.0,g,,peso,ate_100g,36.1,180.5,
